Unnamed: 0.1,Unnamed: 0,customer_id,date,departure_time,trip_type,home_lat,home_lon,office_lat,office_lon,day_of_week,distance_km,arrival_time
6895,6895,39,2025-05-08,20:42,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,01:36
6896,6896,39,2025-05-09,07:01,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,12:00
6897,6897,39,2025-05-09,16:53,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,19:37
6898,6898,39,2025-05-10,09:29,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,13:42
6899,6899,39,2025-05-10,17:33,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,21:27
6900,6900,39,2025-05-11,07:10,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,11:09
6901,6901,39,2025-05-11,17:13,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,21:24
6902,6902,39,2025-05-12,09:51,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,14:35
6903,6903,39,2025-05-12,16:16,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,18:53
6904,6904,39,2025-05-13,08:06,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,13:01
6905,6905,39,2025-05-13,17:46,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,22:24
6906,6906,39,2025-05-14,06:19,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,09:02
6907,6907,39,2025-05-14,18:49,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,23:29
6908,6908,39,2025-05-15,09:59,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,14:53
6909,6909,39,2025-05-15,17:12,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,21:48
6910,6910,39,2025-05-16,08:27,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,13:10
6911,6911,39,2025-05-16,18:45,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,23:30
6912,6912,39,2025-05-17,08:57,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,13:01
6913,6913,39,2025-05-17,16:35,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,19:23
6914,6914,39,2025-05-18,07:36,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,11:32
6915,6915,39,2025-05-18,21:40,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,00:23
6916,6916,39,2025-05-19,08:09,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,13:03
6917,6917,39,2025-05-19,16:36,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,19:15
6918,6918,39,2025-05-20,07:53,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,12:55
6919,6919,39,2025-05-20,17:19,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,22:02
6920,6920,39,2025-05-21,07:17,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,12:01
6921,6921,39,2025-05-21,16:39,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,19:18
6922,6922,39,2025-05-22,08:14,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,13:02
6923,6923,39,2025-05-22,19:08,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,00:01
6924,6924,39,2025-05-23,09:35,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,14:16
6925,6925,39,2025-05-23,16:43,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,19:25
6926,6926,39,2025-05-24,08:45,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,12:58
6927,6927,39,2025-05-24,21:49,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,00:35
6928,6928,39,2025-05-25,08:12,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,12:21
6929,6929,39,2025-05-25,16:13,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,18:50
6930,6930,39,2025-05-26,08:14,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,13:10
6931,6931,39,2025-05-26,20:26,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,01:17
6932,6932,39,2025-05-27,06:18,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,08:59
6933,6933,39,2025-05-27,21:35,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,00:23
6934,6934,39,2025-05-28,07:43,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,12:39
6935,6935,39,2025-05-28,21:43,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,00:26
6936,6936,39,2025-05-29,06:30,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,09:17
6937,6937,39,2025-05-29,19:07,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,23:48
6938,6938,39,2025-05-30,07:12,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,12:16
6939,6939,39,2025-05-30,16:12,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,18:50
6940,6940,39,2025-05-31,06:37,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,09:14
6941,6941,39,2025-05-31,20:21,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,00:15
6942,6942,39,2025-06-01,07:09,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,11:07
6943,6943,39,2025-06-01,21:58,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,00:33
6944,6944,39,2025-06-02,08:09,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,12:52
6945,6945,39,2025-06-02,19:50,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,00:39
6946,6946,39,2025-06-03,06:50,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,09:34
6947,6947,39,2025-06-03,16:37,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,19:21
6948,6948,39,2025-06-04,06:40,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,09:28
6949,6949,39,2025-06-04,18:51,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,23:50
6950,6950,39,2025-06-05,08:48,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,13:26
6951,6951,39,2025-06-05,18:18,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,23:18
6952,6952,39,2025-06-06,08:52,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,13:55
6953,6953,39,2025-06-06,19:22,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,00:13
6954,6954,39,2025-06-07,09:01,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,13:03
6955,6955,39,2025-06-07,20:44,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,00:40
6956,6956,39,2025-06-08,09:50,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,13:41
6957,6957,39,2025-06-08,20:12,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,00:05
6958,6958,39,2025-06-09,07:27,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,12:19
6959,6959,39,2025-06-09,20:28,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,01:24
6960,6960,39,2025-06-10,06:49,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,09:23
6961,6961,39,2025-06-10,17:38,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,22:24
6962,6962,39,2025-06-11,08:26,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,13:02
6963,6963,39,2025-06-11,16:21,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,18:56
6964,6964,39,2025-06-12,07:21,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,12:05
6965,6965,39,2025-06-12,20:20,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,01:19
6966,6966,39,2025-06-13,07:13,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,12:17
6967,6967,39,2025-06-13,19:11,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,00:03
6968,6968,39,2025-06-14,06:29,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,09:09
6969,6969,39,2025-06-14,18:25,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,22:20
6970,6970,39,2025-06-15,09:13,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,13:24
6971,6971,39,2025-06-15,17:47,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,21:52
6972,6972,39,2025-06-16,09:49,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,14:37
6973,6973,39,2025-06-16,20:03,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,01:06
6974,6974,39,2025-06-17,07:41,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,12:39
6975,6975,39,2025-06-17,17:35,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,22:16
6976,6976,39,2025-06-18,06:58,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,09:41
6977,6977,39,2025-06-18,17:41,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,22:20
6978,6978,39,2025-06-19,09:16,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,14:05
6979,6979,39,2025-06-19,19:47,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,00:46
6980,6980,39,2025-06-20,07:23,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,12:06
6981,6981,39,2025-06-20,19:42,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,00:25
6982,6982,39,2025-06-21,06:40,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,09:20
6983,6983,39,2025-06-21,21:29,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,00:12
6984,6984,39,2025-06-22,07:14,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,11:26
6985,6985,39,2025-06-22,19:41,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,23:39
6986,6986,39,2025-06-23,08:28,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,13:25
6987,6987,39,2025-06-23,17:50,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,22:33
6988,6988,39,2025-06-24,06:00,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,08:37
6989,6989,39,2025-06-24,16:03,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,18:37
6990,6990,39,2025-06-25,08:54,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,13:47
6991,6991,39,2025-06-25,18:45,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,23:36
6992,6992,39,2025-06-26,09:54,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,14:40
6993,6993,39,2025-06-26,16:09,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,18:50
6994,6994,39,2025-06-27,09:23,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,14:23
6995,6995,39,2025-06-27,18:34,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,23:16
6996,6996,39,2025-06-28,09:26,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,13:21
6997,6997,39,2025-06-28,16:17,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,18:58
6998,6998,39,2025-06-29,07:30,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,11:34
6999,6999,39,2025-06-29,17:46,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,21:54
7000,7000,39,2025-06-30,06:56,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,09:32
7001,7001,39,2025-06-30,19:21,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,00:05
7002,7002,39,2025-07-01,07:54,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,12:34
7003,7003,39,2025-07-01,19:29,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,00:29
7004,7004,39,2025-07-02,08:49,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,13:44
7005,7005,39,2025-07-02,18:13,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,23:09
7006,7006,39,2025-07-03,07:38,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,3,32.223099999999995,12:14
7007,7007,39,2025-07-03,19:14,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,3,32.223099999999995,00:14
7008,7008,39,2025-07-04,09:41,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,4,32.223099999999995,14:24
7009,7009,39,2025-07-04,17:23,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,4,32.223099999999995,22:19
7010,7010,39,2025-07-05,09:45,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,5,32.223099999999995,13:56
7011,7011,39,2025-07-05,21:30,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,5,32.223099999999995,00:03
7012,7012,39,2025-07-06,07:42,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,6,32.223099999999995,11:47
7013,7013,39,2025-07-06,18:45,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,6,32.223099999999995,22:37
7014,7014,39,2025-07-07,07:37,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,0,32.223099999999995,12:39
7015,7015,39,2025-07-07,18:35,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,0,32.223099999999995,23:22
7016,7016,39,2025-07-08,07:40,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,1,32.223099999999995,12:42
7017,7017,39,2025-07-08,17:33,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,1,32.223099999999995,22:37
7018,7018,39,2025-07-09,09:32,home_to_office,12.97857566647621,77.74943470419159,12.873558049209484,77.55065650577869,2,32.223099999999995,14:22
7019,7019,39,2025-07-09,17:45,office_to_home,12.873558049209484,77.55065650577869,12.97857566647621,77.74943470419159,2,32.223099999999995,22:47
7020,7020,40,2025-04-11,09:20,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,4,21.1169,12:37
7021,7021,40,2025-04-11,19:55,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,4,21.1169,23:00
7022,7022,40,2025-04-12,09:35,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,5,21.1169,12:14
7023,7023,40,2025-04-12,18:52,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,5,21.1169,21:24
7024,7024,40,2025-04-13,06:03,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,6,21.1169,07:49
7025,7025,40,2025-04-13,17:58,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,6,21.1169,20:36
7026,7026,40,2025-04-14,09:55,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,0,21.1169,13:00
7027,7027,40,2025-04-14,19:14,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,0,21.1169,22:22
7028,7028,40,2025-04-15,07:15,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,1,21.1169,10:30
7029,7029,40,2025-04-15,17:42,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,1,21.1169,20:55
7030,7030,40,2025-04-16,09:03,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,2,21.1169,12:12
7031,7031,40,2025-04-16,19:07,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,2,21.1169,22:24
7032,7032,40,2025-04-17,08:57,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,3,21.1169,12:13
7033,7033,40,2025-04-17,17:57,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,3,21.1169,21:15
7034,7034,40,2025-04-18,06:25,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,4,21.1169,08:14
7035,7035,40,2025-04-18,20:50,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,4,21.1169,23:51
7036,7036,40,2025-04-19,08:52,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,5,21.1169,11:35
7037,7037,40,2025-04-19,21:24,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,5,21.1169,23:08
7038,7038,40,2025-04-20,09:02,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,6,21.1169,11:44
7039,7039,40,2025-04-20,18:09,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,6,21.1169,20:48
7040,7040,40,2025-04-21,08:00,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,0,21.1169,11:04
7041,7041,40,2025-04-21,16:02,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,0,21.1169,17:48
7042,7042,40,2025-04-22,07:20,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,1,21.1169,10:38
7043,7043,40,2025-04-22,16:54,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,1,21.1169,18:44
7044,7044,40,2025-04-23,07:57,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,2,21.1169,11:00
7045,7045,40,2025-04-23,20:36,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,2,21.1169,23:54
7046,7046,40,2025-04-24,08:48,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,3,21.1169,11:51
7047,7047,40,2025-04-24,16:44,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,3,21.1169,18:28
7048,7048,40,2025-04-25,08:05,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,4,21.1169,11:05
7049,7049,40,2025-04-25,21:05,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,4,21.1169,22:47
7050,7050,40,2025-04-26,08:04,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,5,21.1169,10:36
7051,7051,40,2025-04-26,21:12,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,5,21.1169,22:57
7052,7052,40,2025-04-27,09:52,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,6,21.1169,12:33
7053,7053,40,2025-04-27,19:31,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,6,21.1169,22:05
7054,7054,40,2025-04-28,08:09,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,0,21.1169,11:18
7055,7055,40,2025-04-28,17:47,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,0,21.1169,20:47
7056,7056,40,2025-04-29,09:11,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,1,21.1169,12:23
7057,7057,40,2025-04-29,21:54,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,1,21.1169,23:39
7058,7058,40,2025-04-30,07:23,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,2,21.1169,10:23
7059,7059,40,2025-04-30,18:29,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,2,21.1169,21:47
7060,7060,40,2025-05-01,09:34,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,3,21.1169,12:52
7061,7061,40,2025-05-01,16:15,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,3,21.1169,18:03
7062,7062,40,2025-05-02,06:55,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,4,21.1169,08:42
7063,7063,40,2025-05-02,16:59,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,4,21.1169,18:46
7064,7064,40,2025-05-03,06:48,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,5,21.1169,08:35
7065,7065,40,2025-05-03,19:33,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,5,21.1169,22:14
7066,7066,40,2025-05-04,06:04,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,6,21.1169,07:51
7067,7067,40,2025-05-04,21:30,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,6,21.1169,23:14
7068,7068,40,2025-05-05,09:48,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,0,21.1169,12:49
7069,7069,40,2025-05-05,17:29,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,0,21.1169,20:38
7070,7070,40,2025-05-06,09:52,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,1,21.1169,12:55
7071,7071,40,2025-05-06,20:49,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,1,21.1169,23:52
7072,7072,40,2025-05-07,06:44,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,2,21.1169,08:29
7073,7073,40,2025-05-07,16:09,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,2,21.1169,17:51
7074,7074,40,2025-05-08,08:17,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,3,21.1169,11:27
7075,7075,40,2025-05-08,20:59,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,3,21.1169,00:03
7076,7076,40,2025-05-09,06:56,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,4,21.1169,08:36
7077,7077,40,2025-05-09,18:17,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,4,21.1169,21:25
7078,7078,40,2025-05-10,06:27,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,5,21.1169,08:08
7079,7079,40,2025-05-10,20:52,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,5,21.1169,23:23
7080,7080,40,2025-05-11,06:12,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,6,21.1169,07:58
7081,7081,40,2025-05-11,20:01,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,6,21.1169,22:37
7082,7082,40,2025-05-12,06:50,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,0,21.1169,08:33
7083,7083,40,2025-05-12,19:28,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,0,21.1169,22:42
7084,7084,40,2025-05-13,09:52,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,1,21.1169,12:57
7085,7085,40,2025-05-13,16:40,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,1,21.1169,18:22
7086,7086,40,2025-05-14,07:35,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,2,21.1169,10:46
7087,7087,40,2025-05-14,21:20,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,2,21.1169,23:08
7088,7088,40,2025-05-15,09:27,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,3,21.1169,12:37
7089,7089,40,2025-05-15,20:05,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,3,21.1169,23:08
7090,7090,40,2025-05-16,08:39,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,4,21.1169,11:54
7091,7091,40,2025-05-16,18:12,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,4,21.1169,21:23
7092,7092,40,2025-05-17,06:19,home_to_office,12.867801763588597,77.54439735346912,12.993474344081484,77.6270592569149,5,21.1169,08:06
7093,7093,40,2025-05-17,18:03,office_to_home,12.993474344081484,77.6270592569149,12.867801763588597,77.54439735346912,5,21.1169,20:41
